"251190050","PUCZNIEW","2024","04",30.3,"",18.7,"",-2.2,"",6.4,"",11.6,"",-5.3,"",23.5,"",8.4,"","01","",0,"",0,10,0
"251200030","SKIERNIEWICE","2024","01",10.0,"",3.0,"",-16.1,"",-2.7,"",-.1,"",-18.6,"",56.5,"",9.6,"","01","",10,"",18,10,11
"251200030","SKIERNIEWICE","2024","02",16.3,"",9.5,"",-1.2,"",3.4,"",6.1,"",-3.2,"",47.3,"",6.9,"","20","",0,"",0,21,2
"251200030","SKIERNIEWICE","2024","03",24.8,"",11.5,"",-4.0,"",3.2,"",6.6,"",-6.8,"",31.0,"",5.6,"","23","",0,"",0,8,4
"251200030","SKIERNIEWICE","2024","04",27.7,"",16.6,"",-.8,"",6.3,"",11.1,"",-4.2,"",31.4,"",6.1,"","19","",0,"",0,11,0
"251210040","JARCZEW","2024","01",7.8,"",2.0,"",-17.6,"",-4.5,"",-1.3,"",-20.3,"",75.0,"",16.9,"","01","",8,"",19,8,12
"251210040","JARCZEW","2024","02",14.6,"",8.6,"",-2.1,"",3.0,"",5.5,"",-4.0,"",50.7,"",6.8,"","23","",2,"",2,17,2
"251210040","JARCZEW","2024","03",22.9,"",10.0,"",-5.1,"",2.2,"",5.5,"",-7.1,"",26.9,"",7.0,"","28","",0,"",0,12,3
"251210040","JARCZEW","2024","04",25.7,"",15.8,"",-.7,"",6.2,"",10.5,"",-5.0,"",27.9,"",6.1,"","04","",0,"",0,11,0
"252150120","GORZYÑ","2024","01",10.9,"",4.0,"",-17.8,"",-1.8,"",.9,"",-19.5,"",53.4,"",12.3,"","02","",4,"",15,12,6
"252150120","GORZYÑ","2024","02",14.3,"",9.3,"",-1.5,"",4.3,"",6.4,"",-6.4,"",64.7,"",9.8,"","09","",0,"",0,23,2
"252150120","GORZYÑ","2024","03",23.0,"",12.5,"",-4.5,"",3.5,"",7.2,"",-9.4,"",26.6,"",9.8,"","23","",0,"",0,14,0
"252150120","GORZYÑ","2024","04",27.8,"",17.0,"",-2.8,"",6.4,"",10.8,"",-6.6,"",41.3,"",5.7,"","19","",0,"",0,15,1
"252150270","BABIMOST","2024","01",11.7,"",3.7,"",-15.4,"",-2.5,"",.3,"",.0,"8",36.7,"",11.8,"","02","",4,"",7,9,8
"252150270","BABIMOST","2024","02",14.7,"",9.7,"",-3.4,"",3.5,"",6.4,"",.0,"8",72.7,"",13.5,"","04","",0,"",0,17,2
"252150270","BABIMOST","2024","03",22.4,"",12.7,"",-6.2,"",2.3,"",6.9,"",.0,"8",22.1,"",6.2,"","23","",0,"",0,10,0
"252150270","BABIMOST","2024","04",27.8,"",16.9,"",-2.9,"",4.8,"",10.6,"",.0,"8",31.7,"",12.9,"","15","",0,"",0,11,0
"252160230","WIELICHOWO","2024","01",11.7,"",3.9,"",-13.4,"",-2.6,"",.5,"",-13.4,"",39.7,"",11.1,"","02","",3,"",8,9,9
"252160230","WIELICHOWO","2024","02",15.0,"",10.0,"",-2.5,"",3.8,"",6.6,"",-4.1,"",78.4,"",11.3,"","04","",0,"",0,22,1
"252160230","WIELICHOWO","2024","03",22.9,"",12.8,"",-3.7,"",3.4,"",7.5,"",-5.5,"",19.3,"",5.3,"","22","",0,"",0,12,0
"252160230","WIELICHOWO","2024","04",27.0,"",16.8,"",-2.6,"",5.2,"",10.7,"",-3.3,"",28.5,"",4.6,"","01","",0,"",0,12,1
"252180080","KO£UDA WIELKA","2024","01",10.8,"",3.3,"",-15.5,"",-2.3,"",.1,"",-18.9,"",47.5,"",9.2,"","03","",3,"",17,10,6
"252180080","KO£UDA WIELKA","2024","02",14.8,"",10.0,"",-1.7,"",3.5,"",6.1,"",-3.2,"",60.8,"",9.6,"","23","",0,"",0,24,0
"252180080","KO£UDA WIELKA","2024","03",23.2,"",12.3,"",-3.6,"",3.6,"",6.9,"",-6.0,"",19.8,"",6.9,"","23","",0,"",0,14,0
"252180080","KO£UDA WIELKA","2024","04",28.3,"",16.8,"",-1.5,"",6.0,"",10.5,"",-4.0,"",43.8,"",10.8,"","15","",0,"",0,13,0
"252200120","LEGIONOWO","2024","01",8.8,"",2.2,"",-16.5,"",-3.0,"",-.6,"",-16.7,"",57.3,"",12.7,"","03","",13,"",20,7,11
"252200120","LEGIONOWO","2024","02",16.5,"",8.9,"",-1.3,"",3.2,"",5.6,"",-2.1,"",49.3,"",8.2,"","23","",0,"",0,20,1
"252200120","LEGIONOWO","2024","03",25.9,"",11.6,"",-5.4,"",2.7,"",6.4,"",-7.5,"",20.0,"",5.0,"","23","",0,"",0,9,2
"252200120","LEGIONOWO","2024","04",28.2,"",16.8,"",-1.6,"",6.4,"",.0,"8",-3.1,"",31.9,"",7.9,"","02","",0,"",0,11,0
"252200230","WARSZAWA-FILTRY","2024","01",8.1,"",2.4,"",-13.6,"",-2.4,"",-.2,"",-14.9,"",69.2,"",13.0,"","01","03",0,"",0,7,14
"252200230","WARSZAWA-FILTRY","2024","02",16.6,"",9.0,"",-.6,"",3.7,"",6.0,"",-2.8,"",64.5,"",8.9,"","23","",0,"",0,23,1
"252200230","WARSZAWA-FILTRY","2024","03",25.8,"",11.7,"",-3.1,"",3.6,"",7.0,"",-5.3,"",36.4,"",8.5,"","16","",0,"",0,11,2
"252200230","WARSZAWA-FILTRY","2024","04",28.5,"",16.9,"",.4,"",7.1,"",11.5,"",-2.4,"",41.6,"",10.8,"","05","",0,"",0,11,0
"252210050","PU£TUSK","2024","01",7.6,"",1.8,"",-15.2,"",-3.6,"",-1.1,"",-15.9,"",36.9,"",8.9,"","01","",0,"",0,15,0
"252210050","PU£TUSK","2024","02",16.2,"",8.3,"",-1.5,"",3.0,"",5.2,"",-2.8,"",28.0,"",5.8,"","23","",0,"",0,19,0
"252210050","PU£TUSK","2024","03",24.8,"",10.9,"",-4.0,"",2.8,"",6.2,"",-5.8,"",27.4,"",7.3,"","23","",0,"",0,13,0
"252210050","PU£TUSK","2024","04",27.4,"",16.0,"",-1.5,"",6.1,"",10.6,"",-3.0,"",33.7,"",12.3,"","02","",0,"",0,13,0
"252210170","WARSZAWA-OBSERWATORIUM II","2024","01",7.7,"",2.2,"",-14.2,"",-2.5,"",-.4,"",.0,"8",.0,"8",.0,"8","12","",0,"",0,0,0
"252210170","WARSZAWA-OBSERWATORIUM II","2024","02",14.8,"",8.5,"",-.7,"",3.4,"",5.6,"",.0,"8",.0,"8",.0,"8","12","",0,"",0,0,0
"252210170","WARSZAWA-OBSERWATORIUM II","2024","03",24.6,"",10.9,"",-2.4,"",3.2,"",6.4,"",.0,"8",.0,"8",.0,"8","12","",0,"",0,0,0
"252210170","WARSZAWA-OBSERWATORIUM II","2024","04",27.7,"",16.1,"",.5,"",6.7,"",10.9,"",.0,"8",.0,"8",.0,"8","20","",0,"",0,0,0
"252220030","SZEPIETOWO","2024","01",4.8,"",.5,"",-16.1,"",-5.0,"",-2.3,"",-22.0,"",58.6,"",10.0,"","04","",24,"",26,5,15
"252220030","SZEPIETOWO","2024","02",12.8,"",7.1,"",-2.9,"",1.6,"",4.1,"",-6.9,"",70.6,"",15.0,"","06","",2,"",2,13,5
"252220030","SZEPIETOWO","2024","03",22.6,"",9.3,"",-5.3,"",1.7,"",5.0,"",-10.0,"",27.6,"",10.1,"","23","",1,"",1,6,2
"252220030","SZEPIETOWO","2024","04",25.1,"",14.9,"",-1.0,"",5.0,"",9.9,"",-5.9,"",41.5,"",9.8,"","20","",0,"",0,14,0
"252230120","BIA£OWIE¯A","2024","01",5.5,"",-.1,"",-21.0,"",-5.9,"",-3.2,"",-24.0,"",69.1,"",12.0,"","01","",32,"",30,6,15
"252230120","BIA£OWIE¯A","2024","02",14.2,"",7.1,"",-3.9,"",1.7,"",4.0,"",-6.5,"",79.0,"",16.4,"","04","",4,"",6,15,6
"252230120","BIA£OWIE¯A","2024","03",24.5,"",9.7,"",-6.8,"",.8,"",4.6,"",-7.8,"",33.6,"",12.8,"","04","",0,"",0,9,2
"252230120","BIA£OWIE¯A","2024","04",26.2,"",15.5,"",-1.2,"",5.2,"",10.2,"",-3.7,"",38.2,"",9.0,"","02","",0,"",0,13,0
"253140060","GOLENIÓW","2024","01",10.6,"",3.5,"",-13.5,"",-2.0,"",.7,"",.0,"8",39.9,"",9.1,"","02","",3,"",11,9,6
"253140060","GOLENIÓW","2024","02",14.7,"",8.3,"",-3.8,"",2.9,"",5.4,"",.0,"8",51.2,"",7.9,"","05","",0,"",0,19,1
"253140060","GOLENIÓW","2024","03",22.1,"",12.1,"",-5.7,"",3.1,"",7.0,"",.0,"8",14.9,"",9.3,"","16","",0,"",0,8,0
"253140060","GOLENIÓW","2024","04",27.5,"",15.4,"",-5.4,"",5.5,"",10.1,"",.0,"8",46.7,"",13.7,"","15","",0,"",0,11,0
